Chrášťany,373 04,49.3,14.4
Ledenice,373 11,48.9333,14.6333
Borovany,373 12,48.9,14.65
Komařice,373 14,48.8833,14.55
Nová Ves,373 15,48.9093,14.6667
Dobrá Voda u Českých Budějovic,373 16,48.9093,14.6667
Ločenice,373 22,48.8167,14.5333
Svatý Jan nad Malší,373 23,48.8167,14.5
Dolní Římov,373 24,48.85,14.4833
Olešnice,373 31,48.8333,14.7
Jílovice,373 32,48.8833,14.7333
Svébohy,373 33,48.7833,14.7167
Byňov,373 34,48.8167,14.8
Paseky,373 35,49.0333,14.1
Rychnov u Nových Hradů,373 36,48.75,14.6667
Bavorovice,373 41,49.0333,14.4333
Purkarec,373 43,49.1333,14.45
Zliv,373 44,49.0667,14.3667
Pištín,373 46,49.05,14.3333
Sedlec,373 47,49.0667,14.2833
Dívčice,373 48,49.1167,14.3
Mydlovary,373 49,49.0833,14.35
Olešník,373 50,49.1,14.3667
Dříteň,373 51,49.15,14.35
Hrdějovice,373 61,49.0167,14.4667
Chotýčany,373 62,49.0667,14.5167
Mazelov,373 63,49.1,14.6167
Dynín,373 64,49.1333,14.6333
Neplachov,373 65,49.1333,14.6333
Žimutice,373 66,49.2,14.5167
Adamov,373 71,49.0,14.55
Hvozdec,373 72,49.0,14.6333
Libín,373 73,48.9667,14.6833
Kamenný Újezd,373 81,48.9,14.45
Boršov nad Vltavou,373 82,48.9167,14.4389
Čakov,373 84,48.9833,14.3167
Čížkrajice,374 01,48.8167,14.6333
Hosty,375 01,49.2667,14.4
Spolí,379 01,48.9667,14.7167
Nuzice,391 65,49.2667,14.4667
Domoradice,381 01,48.8167,14.3333
Dolní Třebonín,382 01,48.85,14.4167
Zlatá Koruna,382 02,48.85,14.3833
Sedm Chalup,382 03,48.95,14.2167
Brloh,382 06,48.9333,14.2167
Chvalšiny,382 08,48.85,14.2167
Němče,382 11,48.7833,14.2833
Světlík,382 16,48.7333,14.2167
Přízeř,382 18,48.6667,14.35
Přelštice,382 21,48.8,14.2333
Hořice na Šumavě,382 22,48.7667,14.1833
Černá v Pošumaví,382 23,48.7333,14.1167
Olšina,382 26,48.7833,14.1
Boletice,382 29,48.8167,14.2167
Mirkovice,382 31,48.8167,14.4
Chlumec,382 32,48.8667,14.4
Bujanov,382 41,48.7,14.4333
Hubenov,382 42,48.7667,14.4667
Dolní Dvořiště,382 72,48.65,14.45
Vyšší Brod,382 73,48.6167,14.3167
Loučovice,382 76,48.6667,14.2667
Nové Domky,382 78,48.6333,14.2167
Frymburk,382 79,48.6667,14.1667
Besednice,382 81,48.7833,14.55
Benešov nad Černou,382 82,48.7333,14.6333
Pohorská Ves,382 83,48.7583,14.5917
Malonty,382 91,48.6833,14.5833
Rožmitál na Šumavě,382 92,48.7,14.4
Český Heršlák,382 93,48.6,14.4333
Bližší Lhota,384 51,48.75,14.0167
Dolní Radouň,377 01,49.2,15.0
Lásenice,378 01,49.0833,14.9833
Dolní Žďár,378 02,49.1,15.0
Majdalena,378 03,48.9667,14.85
Chlum u Třeboně,378 04,48.95,14.9167
Klikov,378 05,48.9167,14.9167
Františkov,378 06,48.9,14.9333
Rapšach,378 07,48.8833,14.95
Dvory nad Lužnicí,378 08,48.85,14.9
Nová Ves nad Lužnicí,378 09,48.8167,14.9333
České Velenice,378 10,48.7667,14.9667
Ponědrážka,378 16,49.1333,14.7
Novosedly nad Nežárkou,378 17,49.0833,14.8167
Stříbřec,378 18,49.0333,14.8833
Červená Lhota,378 21,49.25,14.8833
Pluhův Žďár,378 24,49.2377,14.8819
Deštná,378 25,49.2667,14.9333
Lodhéřov,378 26,49.2167,14.9667
Horní Pěna,378 31,49.1,15.0667
Číměř,378 32,49.0667,15.0833
Dobrá Voda,378 33,49.4,15.0333
Jarošov nad Nežárkou,378 41,49.2,15.0667
Bednáreček,378 42,49.2167,15.15
Horní Radouň,378 43,49.2667,15.0
Roseč,378 46,49.1333,14.9167
Blažejov,378 52,49.15,15.1
Sumrakov,378 53,49.1667,15.3167
Popelín,378 55,49.2167,15.1833
Studená,378 56,49.1833,15.2833
Velká Lhota,378 58,49.15,15.3333
Člunek,378 61,49.1167,15.1333
Kunžak,378 62,49.1167,15.2
Staré Hobzí,378 71,49.0167,15.45
Písečné,378 72,48.9667,15.4667
Dešná,378 73,48.9667,15.55
Stálkov,378 81,49.0333,15.2833
Staré Město pod Landštejnem,378 82,49.0093,15.3564
Český Rudolec,378 83,49.0667,15.3333
Budíškovice,378 91,49.0833,15.5333
Budeč,378 92,49.1,15.5833
Radíkov,380 01,49.0886,15.4311
Žirov,393 01,49.4667,15.3333
Rynárec,394 01,49.4,15.2333
Dobrá Voda,394 02,49.3667,15.2667
Turovka,394 03,49.3,15.2833
Nový Rychnov,394 04,49.3833,15.3667
Vyskytná,394 05,49.4333,15.3667
Kojčice,394 09,49.4833,15.25
Cetoraz,394 11,49.45,14.9667
Obrataň,394 12,49.45,14.9667
Kámen,394 13,49.4167,15.0167
Leskovice,394 14,49.4333,15.0833
Nová Cerekev,394 15,49.4167,15.1167
Litohošť,394 21,49.5103,15.0974
Kateřinky,394 22,49.55,15.0167
Křešín,394 24,49.5833,15.05
Lukavec,394 26,49.5667,15.0
Vyklantice,394 27,49.559,15.0784
Velká Chyška,394 28,49.5167,15.0333
Mladé Bříště,394 43,49.5,15.3333
Želiv,394 44,49.5333,15.2333
Křelovice,394 45,49.5333,15.1833
Červená Řečice,394 46,49.5167,15.1833
Kaliště,394 51,49.6,15.3
Kejžlice,394 52,49.5833,15.4
Senožaty,394 56,49.5667,15.2
Koberovice,394 59,49.5833,15.2667
Božejov,394 61,49.3667,15.15
Libkova Voda,394 62,49.3833,15.2
Častrov,394 63,49.3,15.1833
Počátky,394 64,49.2667,15.25
Horní Vilímeč,394 68,49.25,15.25
Rutov,394 70,49.3167,14.9833
Bohdalín,394 91,49.3167,15.0167
Mnich,394 92,49.3,14.9667
Chválkov,394 93,49.3333,14.9667
Hojovice,394 94,49.3333,14.9167
Křeč,394 95,49.3833,14.9167
Těmice,394 96,49.35,15.0667
Zhořec,395 01,49.4833,14.9667
Čejov,396 01,49.5667,15.3833
Nová Dobev,397 01,49.3,14.0333
Písek 2,397 02,49.3443,14.1385
Mirotice,398 01,49.4333,14.0333
Čimelice,398 04,49.4667,14.0667
Mirovice,398 06,49.5167,14.05
Staré Sedlo,398 07,49.5,14.1667
Protivín,398 11,49.2,14.2167
Tálín,398 15,49.25,14.2167
Albrechtice nad Vltavou,398 16,49.25,14.3
Chřešťovice,398 17,49.3167,14.3
Horní Záhoří,398 18,49.3333,14.2167
Kluky,398 19,49.3167,14.3
Kestřany,398 21,49.2333,14.1
Ražice,398 22,49.2333,14.1
Čížová,398 31,49.35,14.0833
Vráž u Písku,398 32,49.3833,14.1417
Dolní Ostrovec,398 33,49.4167,14.1167
Kučeř,398 34,49.4333,14.25
Oslov,398 35,49.3833,14.2
Veselíčko,398 42,49.3833,14.3667
Borovany,398 43,49.35,14.4
Slabčice,398 47,49.3333,14.3333
Jetětice,398 48,49.3833,14.2833
Sepekov,398 51,49.4167,14.4167
Chyšky,398 53,49.5333,14.4333
Kovářov,398 55,49.5167,14.2833
Kostelec nad Vltavou,398 58,49.5,14.2167
Hrejkovice,398 59,49.4667,14.2833
Zhoř,399 01,49.5,14.3833
Mičovice,383 01,48.9833,14.1167
Lhenice,384 02,48.9833,14.15
Ktiš,384 03,48.9167,14.1333
Chroboly,384 04,48.95,14.0667
Zvěřetice,384 11,49.0333,14.25
Drslavice,384 21,49.0333,13.9167
Bušanovice,384 22,49.1167,13.9333
Dub,384 25,49.1,14.0167
Strunkovice nad Blanicí,384 26,49.0833,14.0667
Vitějovice,384 27,49.05,14.0833
Lažiště,384 32,49.0333,13.9333
Záblatí,384 33,49.0,13.9333
Zbytiny,384 41,48.9333,13.9833
Kaplice,384 42,48.95,13.8167
Strážný,384 43,48.9,13.7
Stožec,384 44,48.8667,13.8333
Nová Pec,384 62,48.7667,13.9333
Šumavské Hoštice,384 71,49.0333,13.8833
Zdíkov,384 72,49.0833,13.7
Benešova Hora,384 73,49.1167,13.7
Čkyně,384 81,49.1167,13.8333
Vacov,384 86,49.1333,13.7333
Horní Vltavice,384 91,48.95,13.7667
Borová Lada,384 92,48.9833,13.6667
Modlenice,385 01,49.04,13.73
Lhota pod Kůstrým,342 01,49.2216,13.59
Rojice,386 01,49.35,13.95
Zechovice,387 01,49.1667,13.8667
Malenice,387 06,49.1333,13.8833
Katovice,387 11,49.2667,13.8333
Kozlov,387 15,49.3,13.75
Milčice,387 16,49.2333,13.8
Hoslovice,387 19,49.1833,13.7667
Kraselov,387 20,49.2333,13.8
